Distance,meter(m),inch(in),false,0.0254,0.0,
Distance,meter(m),kilometer(km),false,1000.0,0.0,
Distance,meter(m),league,false,4828.032,0.0,
Distance,meter(m),light second,false,2.99792458E8,0.0,light second
Distance,meter(m),lightyear(ly),false,9.4607304725808E15,0.0,
Distance,meter(m),meter(m),true,1.0,0.0,
Distance,meter(m),micrometer(\u00B5m),false,1.0E-6,0.0,
Distance,meter(m),mil(mil),false,2.54E-5,0.0,
Distance,meter(m),mile(mi),false,1609.344,0.0,
Distance,meter(m),millimeter(mm),false,0.0010,0.0,
Distance,meter(m),nanometer(nm),false,1.0E-9,0.0,
Distance,meter(m),nautical mile(M),false,1852.0,0.0,
Distance,meter(m),new ch'in,false,0.35814,0.0,new ch'in (China)
Distance,meter(m),new li \#1,false,0.0010,0.0,new li \#1 (China)
Distance,meter(m),new li \#2,false,1000.0,0.0,new li \#2 (China)
Distance,meter(m),old li,false,644.6401,0.0,old li (China)
Distance,meter(m),parsec(pc),false,3.085678186E16,0.0,
Distance,meter(m),perche,false,5.0292,0.0,perche
Distance,meter(m),pole,false,5.0292,0.0,pole
Distance,meter(m),rod,false,5.0292,0.0,rod
Distance,meter(m),solar diameter,false,1.3919E9,0.0,solar diameter
Distance,meter(m),span,false,0.2286,0.0,span
Distance,meter(m),yard(yd),false,0.9144,0.0,
Area,m\u00B2,acre,false,4046.8564224,0.0,acres
Area,m\u00B2,acre,false,5142.20257,0.0,scottish acre
Area,m\u00B2,acre,false,6555.26312,0.0,irish acre
Area,m\u00B2,acre,false,8561.97632,0.0,chesire acre
Area,m\u00B2,ares,false,100.0,0.0,ares
Area,m\u00B2,arpent,false,3433.35804,0.0,arpent
Area,m\u00B2,barony,false,1.618748647094E7,0.0,barony
Area,m\u00B2,circular inch,false,5.06707479E-4,0.0,circular inches
Area,m\u00B2,fall,false,31.79618,0.0,fall
Area,m\u00B2,flag,false,2.32258,0.0,flag
Area,m\u00B2,ft\u00B2,false,0.09290304,0.0,square feet (UK & US)
Area,m\u00B2,ha,false,10000.0,0.0,hectares
Area,m\u00B2,hide,false,40468.71618,0.0,hides
Area,m\u00B2,inch\u00B2,false,6.4516E-4,0.0,square inches
Area,m\u00B2,jock,false,5746.5577,0.0,jock
Area,m\u00B2,m\u00B2,false,1.0,0.0,square meters
Area,m\u00B2,m\u00B2,true,1.0,0.0,square meters
Area,m\u00B2,mi\u00B2,false,2589988.110336,0.0,square miles
Area,m\u00B2,pace,false,2.32258,0.0,pace
